Transaction Hash,Status,Type,Method ,Block,Age,From,From_NameTag,To,To_NameTag,Amount,Value (USD),Asset,Txn Fee,
0x34e4bd107ae1c7ef922b072bb2503398b8ce2f9c60070b405407843a7a176044,Success,ERC-20,Transfer,Transfer,22516415,17 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x5ea07defd3194715d35d17de68f3955c4f115c14,Liquidation Wallet,"19,808.76","$1,015.00",Ultra Token(UOS),0.00003825
0x33a5a5c7c5e8e01dcbe20dcd40b17ef42c502a39a727885e5c2341774cb50bb1,Success,ERC-20,Transfer,Transfer,22516125,17 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xc9fca07855c9ce97fd51c729cf56139f45835a69,UOS Liquidation Wallet #10,"50,000","$2,562.00",Ultra Token(UOS),0.00005803
0xa50636f4edf4d5818aca91aad7066c265b109006c992b1df1a8898d4415470a9,Success,ERC-20,Transfer,Transfer,22515700,17 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x0a8a6d497a9e01a0ca897a88c8318adf91a32c19,Liquidation Wallet,"3,302.53",$169.22,Ultra Token(UOS),0.00003715
0xc2c25ed83ad0714a1074bf77d87509af83083ea0b9764cdef452f97a40e10ffe,Success,ERC-20,Transfer,Transfer,22515155,17 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"32,215.32","$1,650.71",Ultra Token(UOS),0.00002967
0xa56bcf82ec8031f5883cea48ea3ee118f7699647023682529143f7c0877fa3c5,Success,ERC-20,Transfer,Transfer,22513705,17 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x6f0063ec517494671e0ca583735d9c96495c728f,Liquidation Wallet,"49,995.50","$2,561.77",Ultra Token(UOS),0.00003961
0x9cbc073d29acbbd897d03afc6c5ee94ba1acd023dfe0bfda70eac42a2749ddb3,Success,ERC-20,Transfer,Transfer,22512067,17 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x980235cb878e993e18cc5947c10d86ec6ff9f535,Liquidation Wallet,"15,450.29",$791.67,Ultra Token(UOS),0.00005682
0x450da82b8d9938b2f3fc817b7f366a5214b1d86196a81e3a505d72970827f8da,Success,ERC-20,Transfer,Transfer,22511989,17 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"29,994.90","$1,536.94",Ultra Token(UOS),0.00005406
0xddd07eaa6d62aafbc3c9e72242b5d80592a49b36b76eef79a921e157cf28d23f,Success,ERC-20,Transfer,Transfer,22511603,17 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x158a3d719ce677505a92d87ee9c463d3033a7a92,UOS Liquidation Wallet #4,"52,043.34","$2,666.70",Ultra Token(UOS),0.00013134
0xdd9ebf42ccf5df5ae70dee41e99883b8282772e58448f62d47f49be40d41899a,Success,ERC-20,Transfer,Transfer,22511517,17 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x158a3d719ce677505a92d87ee9c463d3033a7a92,UOS Liquidation Wallet #4,"42,630.07","$2,184.36",Ultra Token(UOS),0.00011712
0x74f93de863442d5d9a0b938f17ee289224903910806e732d9998627f9bb1225d,Success,ERC-20,Transfer,Transfer,22511070,17 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x0a8a6d497a9e01a0ca897a88c8318adf91a32c19,Liquidation Wallet,"3,147.73",$161.29,Ultra Token(UOS),0.0000849
0xb5edfd38cd2bb53e27a4d8b7c8a35874fe9b4985ef5de9acf5f25893501ab783,Success,ERC-20,Transfer,Transfer,22511070,17 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1274385E6754003CBa9BFeB15c94ee1E80d500Ec, ,"22,000","$1,127.28",Ultra Token(UOS),0.00005789
0xf93e9b970bb62f2d3f3c282023d465139bd4471ba83fce193b8d055e47bd759e,Success,ERC-20,Transfer,Transfer,22511070,17 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"48,831.46","$2,502.12",Ultra Token(UOS),0.0000849
0x5779860a150202e3a3af96744d372a6a0840e3ddbff1d661d5ded684b51c3670,Success,ERC-20,Transfer,Transfer,22510793,17 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"26,115.73","$1,338.17",Ultra Token(UOS),0.00009422
0xf1e1ce0229ade7c19223426bdc852e81d645f4c44cc974a3419bd64736f53eac,Success,ERC-20,Transfer,Transfer,22510774,17 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1274385E6754003CBa9BFeB15c94ee1E80d500Ec, ,"30,094.73","$1,542.05",Ultra Token(UOS),0.00006278
0x63e3028a1ffd186ca358b4609a9e7103f36cb3cd082c3a428dc2b2e41bf1324d,Success,ERC-20,Transfer,Transfer,22510270,17 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xd556d690b9ff8dae0b7c13a5bcbd9f3324ef56c7,UOS Liquidation Wallet #7,"153,304.46","$7,855.32",Ultra Token(UOS),0.00004242
0x11b676b4bd691205b885694697f564a8dee6908ae3ee3e70e1c8dbf366afa2c2,Success,ERC-20,Transfer,Transfer,22510270,17 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"11,457.08",$587.06,Ultra Token(UOS),0.00004242
0x0e4210a1cfb6946083c9b7239f8e2da2e8de39946d3aa3a71e4b4892504d6307,Success,ERC-20,Transfer,Transfer,22510230,17 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xc9fca07855c9ce97fd51c729cf56139f45835a69,UOS Liquidation Wallet #10,"50,000","$2,562.00",Ultra Token(UOS),0.00004771
0x43f468635afd4fcca2c2e0ad2b99605013b8cd9c28f3cdb54e4bb7d85c4396f1,Success,ERC-20,Transfer,Transfer,22510226,17 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x0a8a6d497a9e01a0ca897a88c8318adf91a32c19,Liquidation Wallet,"8,058.75",$412.93,Ultra Token(UOS),0.00004339
0x787e8b90956bdfb5578a58d4a52f80dd192a30f6bd15a7bb1da68192e33a66f7,Success,ERC-20,Transfer,Transfer,22507340,18 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x158a3d719ce677505a92d87ee9c463d3033a7a92,UOS Liquidation Wallet #4,"31,777.90","$1,628.30",Ultra Token(UOS),0.00002849
0x845940853f0bbf9445f4316f41eb7c729aa36838bcc3b4e7c8b6957c7cdd03ba,Success,ERC-20,Transfer,Transfer,22507067,18 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1274385E6754003CBa9BFeB15c94ee1E80d500Ec, ,"16,928.79",$867.43,Ultra Token(UOS),0.00001719
0x12cceb41cf375a006eb73354c617e6c7484b27ab28432ad6ce42b7c171fbff1e,Success,ERC-20,Transfer,Transfer,22506635,18 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1274385E6754003CBa9BFeB15c94ee1E80d500Ec, ,"16,019.97",$820.86,Ultra Token(UOS),0.00001518
0x6a59c35bba5987071c3f010315d5f85a171393913dd49dcb790de711379c4bdf,Success,ERC-20,Transfer,Transfer,22506221,18 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"21,225.33","$1,087.59",Ultra Token(UOS),0.00002844
0xcb6ecbda257beaf47e91984d7b43e00593aba64797e4d8ea07336a1265e80f3d,Success,ERC-20,Transfer,Transfer,22503801,18 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1274385E6754003CBa9BFeB15c94ee1E80d500Ec, ,"40,691.09","$2,085.01",Ultra Token(UOS),0.00003186
0x63dc69f27cb29cdaaa87bd82c8b0b1dd4720aa8aecb5d9034382a4a5235fe881,Success,ERC-20,Transfer,Transfer,22503781,18 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"49,114.87","$2,516.65",Ultra Token(UOS),0.00005625
0x9ec11065bc2dff138d1e0fc3cfa0881019472a9c5ac0be850ca39d9f52fbf043,Success,ERC-20,Transfer,Transfer,22503781,18 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x158a3d719ce677505a92d87ee9c463d3033a7a92,UOS Liquidation Wallet #4,"52,444.26","$2,687.24",Ultra Token(UOS),0.00005625
0xefde53f888d55dd6b086de1403efba0440403e4431a27efc2591c4a382db32ac,Success,ERC-20,Transfer,Transfer,22503776,18 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"28,670.35","$1,469.07",Ultra Token(UOS),0.00005762
0x6337432125afa2fde3cc91e5eaf03ec28f9fd91ae51d6d5ccea8d25f5fd11f40,Success,ERC-20,Transfer,Transfer,22503732,18 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x6f0063ec517494671e0ca583735d9c96495c728f,Liquidation Wallet,"42,023.07","$2,153.26",Ultra Token(UOS),0.00004077
0xcb06dacadcd62ffc484f094e5ebad1b6329d26f33e286e521a4f748f189a8ef0,Success,ERC-20,Transfer,Transfer,22503637,18 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"47,858.22","$2,452.26",Ultra Token(UOS),0.00002796
0xfccbf3acc007df8ecdfd4b9876ab1be8cf35deaf4c32c28db1dd474c3249a002,Success,ERC-20,Transfer,Transfer,22503295,18 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"82,117.91","$4,207.72",Ultra Token(UOS),0.0000714
0xd2c7c8f0c77193436e8b165f97e047b8816a3411bb1dc8b6084c814c35aa2ee2,Success,ERC-20,Transfer,Transfer,22502316,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x158a3d719ce677505a92d87ee9c463d3033a7a92,UOS Liquidation Wallet #4,"54,120.59","$2,773.14",Ultra Token(UOS),0.00004339
0x7666aa2d07216b2f0296a82919d52eb4081d778130a45dd4b439e09f10eccbaa,Success,ERC-20,Transfer,Transfer,22502181,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xc9fca07855c9ce97fd51c729cf56139f45835a69,UOS Liquidation Wallet #10,"30,000","$1,537.20",Ultra Token(UOS),0.00004364
0x69bba74e1aa964cd96fa325111eccd867a7df50b79767cdd2d2c50559c022c00,Success,ERC-20,Transfer,Transfer,22501820,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x9E338ACd408e1c7b22713c6F888eBd1b82988107, ,"38,723.48","$1,984.19",Ultra Token(UOS),0.00006569
0x8e6b7ad2b3a27ffe64db8764e6cb26ec0f393a9fafde41e9dad78f19c687da3b,Success,ERC-20,Transfer,Transfer,22499783,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1274385E6754003CBa9BFeB15c94ee1E80d500Ec, ,"14,555",$745.80,Ultra Token(UOS),0.00006724
0x95bd9e30391f6fb9b8264793654495c499960eb1ccd70b4dd0e90855334e76c5,Success,ERC-20,Transfer,Transfer,22499782,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"25,834.48","$1,323.76",Ultra Token(UOS),0.00009242
0xd095f630091f5ea46c26fdd141595e9a202c21c5ae019cc1fa1b0e91eb191073,Success,ERC-20,Transfer,Transfer,22499782,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"29,994.71","$1,536.93",Ultra Token(UOS),0.00009242
0x37b6eecb09d3c2fa05f456ed161b8d7225109b453d492b307e58ea36f5673c4c,Success,ERC-20,Transfer,Transfer,22499732,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xb52b118028677000835ecafa32b31ef26c413ecf,UOS Liquidation Wallet #8,"31,892.64","$1,634.18",Ultra Token(UOS),0.00009853
0xaacd07a113b8f3fc05dede59bc3d25cde573e8b3c002a00d678a056e51844480,Success,ERC-20,Transfer,Transfer,22499732,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x158a3d719ce677505a92d87ee9c463d3033a7a92,UOS Liquidation Wallet #4,"21,205.87","$1,086.59",Ultra Token(UOS),0.00009855
0xa75ecd7a4179861dc127ccfb21e382dee78cc281976535bbe0e921178e5cd6b5,Success,ERC-20,Transfer,Transfer,22499718,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x158a3d719ce677505a92d87ee9c463d3033a7a92,UOS Liquidation Wallet #4,"27,949.53","$1,432.13",Ultra Token(UOS),0.0001053
0xec3f520efd8941603bb2776eb4ec83eaf103982338545d9fc4efa83ea558e261,Success,ERC-20,Transfer,Transfer,22499718,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xc9fca07855c9ce97fd51c729cf56139f45835a69,UOS Liquidation Wallet #10,"30,000","$1,537.20",Ultra Token(UOS),0.00010528
0xbd36abb12aa1402e74a6fe1c755a2d1a4f31e119ed2e353b660244856e208501,Success,ERC-20,Transfer,Transfer,22499560,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"24,554.29","$1,258.16",Ultra Token(UOS),0.00005882
0xc2618388c170e624b030608608608ef6402117f418623e95549f93851768b864,Success,ERC-20,Transfer,Transfer,22499560,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"32,454.22","$1,662.95",Ultra Token(UOS),0.00005882
0xe1975f16d0cfa3f3c95ee2c06a0e6899b8ed6f497c5a070ce381e2bb20fe8d4a,Success,ERC-20,Transfer,Transfer,22499535,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"47,804.96","$2,449.53",Ultra Token(UOS),0.00006658
0xe9c100599d43022c420a2a3ebda01f9e962863fa459ffb1e2abefb5c75bc381e,Success,ERC-20,Transfer,Transfer,22499472,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"63,962.21","$3,277.42",Ultra Token(UOS),0.00005906
0xb145783d01654888a004a2e7f67a3ae294bf8cd6e8df53546202ce3df3016791,Success,ERC-20,Transfer,Transfer,22499472,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x99345b81990Af3121E2A9Ce92079e871267C6f66, ,"41,596.36","$2,131.40",Ultra Token(UOS),0.00005906
0xc50cbe1e79bce560278deee1d0774fb6d18b6d079f4924b05c35682d752d7131,Success,ERC-20,Transfer,Transfer,22499448,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"50,600.48","$2,592.77",Ultra Token(UOS),0.00005269
0x6ea1dd0cd4654409711385632b646e392f8aa09a5dabf3b70f6f42fc6786f7f6,Success,ERC-20,Transfer,Transfer,22499448,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1274385E6754003CBa9BFeB15c94ee1E80d500Ec, ,"32,333","$1,656.74",Ultra Token(UOS),0.00003594
0x14f5ded8470a6864439685a19b139ccc95a8a2de56abc5390b55b5ad0fd3aaae,Success,ERC-20,Transfer,Transfer,22499428,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"25,435.09","$1,303.29",Ultra Token(UOS),0.00004655
0xdfb0d4ea25f9bb8556ff1957d2c2141ecc0f09a2cff1d4af77d14ead059b205d,Success,ERC-20,Transfer,Transfer,22499428,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xcDfE9AeBB528A628E6a7F596a4D09e2Cf6740827, ,"20,867.48","$1,069.25",Ultra Token(UOS),0.00004655
0x1d9240ba2ce0cdcecadd08ad3bebc16d666f914fa81c9647b1ae0e600d9111d0,Success,ERC-20,Transfer,Transfer,22498428,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xb87349bd063485063510d13b02064cf56bdfbd5a,Liquidation Wallet,"11,903.84",$609.95,Ultra Token(UOS),0.00003951
0x8d05cf1057fa31bb27915d2c7035372921c7be0d6392490388fdeac02cfbafe4,Success,ERC-20,Transfer,Transfer,22497987,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xb87349bd063485063510d13b02064cf56bdfbd5a,Liquidation Wallet,"42,297.17","$2,167.31",Ultra Token(UOS),0.0000672
0xcf3a6a0709674f98ccd65589497391fd7211228f1a957ec85c743e02a0d06a68,Success,ERC-20,Transfer,Transfer,22497079,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"30,143.72","$1,544.56",Ultra Token(UOS),0.00010061
0xa578dbb7d38a3763f4f724c756d42d55df5eb6cc16cc8eadb79ea25e571bc4d9,Success,ERC-20,Transfer,Transfer,22496644,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"49,989.16","$2,561.44",Ultra Token(UOS),0.00012364
0xde2f3d786b3be6056d3f6b8052e47af283a0c44f331209fdb3dd8e5d43a34321,Success,ERC-20,Transfer,Transfer,22496644,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"49,989.16","$2,561.44",Ultra Token(UOS),0.00012364
0x9040bba45066cb3e40365bd090f8a47411ec711498e848dd1ad17fdb0dc13191,Success,ERC-20,Transfer,Transfer,22496635,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x0a8a6d497a9e01a0ca897a88c8318adf91a32c19,Liquidation Wallet,954.9654,$48.93,Ultra Token(UOS),0.00013309
0xb5e85ff8095daa81e8fdc8a9c5c10e5dc5cb707c28b7b6f92703f21426c39ed1,Success,ERC-20,Transfer,Transfer,22496635,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xd7b1428a12deeb7c0d69428ac08995ba3cb544c9,UOS Liquidation Wallet #1,"17,000",$871.08,Ultra Token(UOS),0.00013312
0x4af3807ed5a1ec1aa6b6b96924f6ae42700994f5869a54145c752d3059ed9704,Success,ERC-20,Transfer,Transfer,22496630,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"49,993.43","$2,561.66",Ultra Token(UOS),0.00013058
0x9bf5337b158bd749fc1e7c78e8ded8275509fc2d4295829d6e1174323e852579,Success,ERC-20,Transfer,Transfer,22496480,19 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"50,824.36","$2,604.24",Ultra Token(UOS),0.0002816
0xe8974e96919c725dcd6e08c304d5fdc10aec377d821ac02fedb4b0b6fe97cf4d,Success,ERC-20,Transfer,Transfer,22488077,21 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x980235cb878e993e18cc5947c10d86ec6ff9f535,Liquidation Wallet,"44,488.61","$2,279.60",Ultra Token(UOS),0.0001422
0xdba0890431e7a2e743e80d9c92ef456c0d4a6cf5fd04d21ee6865743a050fb9d,Success,ERC-20,Transfer,Transfer,22488042,21 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"40,400","$2,070.10",Ultra Token(UOS),0.00014166
0xe5cedda6425810effec107d7498940ccddc89ad5cd4a888bb9299c35e8296a8e,Success,ERC-20,Transfer,Transfer,22487091,21 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"59,562.56","$3,051.99",Ultra Token(UOS),0.00008329
0xaf55c7d1f8b92803211af61318ecda635c2c5b366d8c9b11c54c63cc6f98d27d,Success,ERC-20,Transfer,Transfer,22487091,21 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"90,394.68","$4,631.82",Ultra Token(UOS),0.00012203
0xf878e2a2a5978d1e81e9b49256acb3731c8ad997e9a4ab3e367fe25d6617e921,Success,ERC-20,Transfer,Transfer,22482382,21 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"41,433.33","$2,123.04",Ultra Token(UOS),0.00014739
0xefa5df0628560c1077a0fe1f403fe9bb802362af7fb6fbac5c0152c069661613,Success,ERC-20,Transfer,Transfer,22482367,21 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x625971C89823deAF075732F08846dE107f7cF8f6, ,"26,608.81","$1,363.44",Ultra Token(UOS),0.00020704
0x8893258884f5f0ef55ad1fc59e8f83c2a1e4e6ff93e184a20be2d02eb27344ee,Success,ERC-20,Transfer,Transfer,22482367,21 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"29,989.33","$1,536.65",Ultra Token(UOS),0.00020704
0xd34b848df2267bc5ec5fa2f2e59de844882fb226704f38727febd86256358b92,Success,ERC-20,Transfer,Transfer,22481980,21 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"39,113.74","$2,004.19",Ultra Token(UOS),0.00027039
0x694c188e435f91fb2580fca7ab24975ec5a2786bd5b1dff012113e58b27274dc,Success,ERC-20,Transfer,Transfer,22481975,21 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x158a3d719ce677505a92d87ee9c463d3033a7a92,UOS Liquidation Wallet #4,"43,227.73","$2,214.99",Ultra Token(UOS),0.00027825
0x3e5b0a87b98e5a40950d8c1a0a533a574b0b7015d18232937537e71266d13387,Success,ERC-20,Transfer,Transfer,22480990,22 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x9bdffc833548cb78fc70eeb608f65bceaa20be1b,UOS Liquidation Wallet #6,"20,062.24","$1,027.99",Ultra Token(UOS),0.00012226
0x92e52b1cd61b846e35c466ae26203b6c1d5a736680652fd938c6ca767ddb6e27,Success,ERC-20,Transfer,Transfer,22475891,22 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"83,228.51","$4,264.63",Ultra Token(UOS),0.0003533
0x03d162f3f411f3681975b8eea66fb7e511f1243b6d1aad6649c0f4dbebc74abf,Success,ERC-20,Transfer,Transfer,22475553,22 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x0a8a6d497a9e01a0ca897a88c8318adf91a32c19,Liquidation Wallet,300.4341,$15.39,Ultra Token(UOS),0.00050057
0xdc24fece3a3ca9738557c005bf58ea148d1476ceed58cce3d9bd0f422e6f9875,Success,ERC-20,Transfer,Transfer,22475528,22 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"44,176.56","$2,263.61",Ultra Token(UOS),0.00051791
0x041ae3fcdcc9fd8e18364b35756aa04b33120e70ddd6ff686541a5995b47060a,Success,ERC-20,Transfer,Transfer,22475508,22 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"75,000","$3,843.00",Ultra Token(UOS),0.00041535
